label_id,structure_id,target_name,target_value,target_units,split,doi,ann_prediction_probability,ann_predicted_target_value,latent_space_entropy,source_note
ABAVIJ:1,ABAVIJ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b404485a,0.94328225,1,0.001704998,doi=10.1039/b404485a; partition=train; ann_probability=0.94328225
WUHJIT:1254,WUHJIT_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic901056d,0.21374917,0,0.028864892,doi=10.1021/ic901056d; partition=train; ann_probability=0.21374917
WUYWOE:1255,WUYWOE_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.08664566,0,0.001691056,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.08664566
WUYWUK:1256,WUYWUK_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.09538844,0,0.00172151,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.09538844
WUYXAR:1257,WUYXAR_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.0966157,0,0.001719802,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.0966157
WUYXEV:1258,WUYXEV_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.07560277,0,0.001692572,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.07560277
WUYXOF:1259,WUYXOF_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.08606005,0,0.001703062,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.08606005
WUYXUL:1260,WUYXUL_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.06815615,0,0.001698836,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.06815615
WUYYAS:1261,WUYYAS_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.09410074,0,0.001701185,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.09410074
WUYYOG:1262,WUYYOG_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5TA04551G,0.059155643,0,0.00171599,doi=10.1039/C5TA04551G; partition=train; ann_probability=0.059155643
XACFAJ:1263,XACFAJ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic025969y,0.9207214,1,0.001747636,doi=10.1021/ic025969y; partition=train; ann_probability=0.9207214
XAKYUE:1264,XAKYUE_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.9477973,1,0.001687877,doi=10.1021/ic0486872; partition=train; ann_probability=0.9477973
XAKZIT:1265,XAKZIT_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.9266685,1,0.001677041,doi=10.1021/ic0486872; partition=train; ann_probability=0.9266685
XAKZOZ:1266,XAKZOZ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.92462397,1,0.001677429,doi=10.1021/ic0486872; partition=train; ann_probability=0.92462397
XALBES:1267,XALBES_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.93402696,1,0.0016821,doi=10.1021/ic0486872; partition=train; ann_probability=0.93402696
XALBUI:1268,XALBUI_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.9351066,1,0.001676301,doi=10.1021/ic0486872; partition=train; ann_probability=0.9351066
XALCAP:1269,XALCAP_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.93348444,1,0.001708744,doi=10.1021/ic0486872; partition=train; ann_probability=0.93348444
XALCET:1270,XALCET_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.9370845,1,0.001676185,doi=10.1021/ic0486872; partition=train; ann_probability=0.9370845
XALCIX:1271,XALCIX_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.92196816,1,0.001699395,doi=10.1021/ic0486872; partition=train; ann_probability=0.92196816
XALCOD:1272,XALCOD_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.918954,1,0.001699762,doi=10.1021/ic0486872; partition=train; ann_probability=0.918954
XALDAQ:1273,XALDAQ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.9172641,1,0.025870987,doi=10.1021/ic0486872; partition=train; ann_probability=0.9172641
XALDOE:1274,XALDOE_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic0486872,0.91866565,1,0.001699434,doi=10.1021/ic0486872; partition=train; ann_probability=0.91866565
XALXUF01:1275,XALXUF01_clean,solvent_removal_stability_binary,1,binary,train,10.1002/anie.201105966,0.9214124,1,0.001725716,doi=10.1002/anie.201105966; partition=train; ann_probability=0.9214124
XAMHEA:1276,XAMHEA_manual,solvent_removal_stability_binary,0,binary,train,10.1039/c1cc12884a,0.105582,0,0.001747294,doi=10.1039/c1cc12884a; partition=train; ann_probability=0.105582
XASJUZ:1277,XASJUZ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C7CC00363C,0.91717815,1,0.001747345,doi=10.1039/C7CC00363C; partition=train; ann_probability=0.91717815
XASNUD:1278,XASNUD_clean,solvent_removal_stability_binary,1,binary,train,10.1002/zaac.201600356,0.9358804,1,0.001725718,doi=10.1002/zaac.201600356; partition=train; ann_probability=0.9358804
XATLIQ:1279,XATLIQ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C6CE02639G,0.5143727,1,0.538263578,doi=10.1039/C6CE02639G; partition=train; ann_probability=0.5143727
XAVKIR:1280,XAVKIR_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C6QI00616G,0.8849577,1,0.0017317,doi=10.1039/C6QI00616G; partition=train; ann_probability=0.8849577
XEDPIH:1281,XEDPIH_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2cc32927a,0.9460795,1,0.001711358,doi=10.1039/c2cc32927a; partition=train; ann_probability=0.9460795
XEDPON:1282,XEDPON_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2cc32927a,0.93246484,1,0.001725348,doi=10.1039/c2cc32927a; partition=train; ann_probability=0.93246484
XEFGAQ:1283,XEFGAQ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b006543i,0.9068558,1,0.00173631,doi=10.1039/b006543i; partition=train; ann_probability=0.9068558
XEHSEJ:1284,XEHSEJ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic060543v,0.938138,1,0.001708751,doi=10.1021/ic060543v; partition=train; ann_probability=0.938138
XEHSIN:1285,XEHSIN_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic060543v,0.93387467,1,0.001709476,doi=10.1021/ic060543v; partition=train; ann_probability=0.93387467
XEHSOT:1286,XEHSOT_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic060543v,0.9349228,1,0.00170831,doi=10.1021/ic060543v; partition=train; ann_probability=0.9349228
XEQLEM:1287,XEQLEM_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2dt31394d,0.9236134,1,0.001722475,doi=10.1039/c2dt31394d; partition=train; ann_probability=0.9236134
XIFHIF:1288,XIFHIF_clean,solvent_removal_stability_binary,1,binary,train,10.1002/chem.201203487,0.9279146,1,0.001721345,doi=10.1002/chem.201203487; partition=train; ann_probability=0.9279146
XIGFOJ:1289,XIGFOJ_manual,solvent_removal_stability_binary,1,binary,train,10.1002/anie.200700537,0.9206967,1,0.001724372,doi=10.1002/anie.200700537; partition=train; ann_probability=0.9206967
XIGWUF:1290,XIGWUF_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ja0175901,0.13917816,0,0.001749552,doi=10.1021/ja0175901; partition=train; ann_probability=0.13917816
XILSUI:1291,XILSUI_clean,solvent_removal_stability_binary,0,binary,train,10.1002/chem.201302025,0.096548885,0,0.001731685,doi=10.1002/chem.201302025; partition=train; ann_probability=0.096548885
XIYYEL:1292,XIYYEL_clean,solvent_removal_stability_binary,1,binary,train,10.1002/anie.201309077,0.9428483,1,0.00171546,doi=10.1002/anie.201309077; partition=train; ann_probability=0.9428483
XOCWET:1293,XOCWET_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.087771684,0,0.001629927,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.087771684
XOCWIX:1294,XOCWIX_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.08766645,0,0.001628927,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.08766645
XOCWOD:1295,XOCWOD_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.09018543,0,0.001629008,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.09018543
XOCWUJ:1296,XOCWUJ_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.09104335,0,0.001629251,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.09104335
XOJWEZ:1297,XOJWEZ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg800624z,0.9193751,1,0.001734663,doi=10.1021/cg800624z; partition=train; ann_probability=0.9193751
XOMCIN:1298,XOMCIN_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4TA01900H,0.9316902,1,0.001717539,doi=10.1039/C4TA01900H; partition=train; ann_probability=0.9316902
XOMCOT:1299,XOMCOT_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4TA01900H,0.9350495,1,0.001703514,doi=10.1039/C4TA01900H; partition=train; ann_probability=0.9350495
XOPLUL:1300,XOPLUL_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C4DT01678E,0.09942758,0,0.00173859,doi=10.1039/C4DT01678E; partition=train; ann_probability=0.09942758
XOQXIL:1301,XOQXIL_clean,solvent_removal_stability_binary,1,binary,train,10.1021/om800678g,0.53855455,1,0.316135738,doi=10.1021/om800678g; partition=train; ann_probability=0.53855455
XORHET:1302,XORHET_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT03129F,0.9373073,1,0.00174791,doi=10.1039/C4DT03129F; partition=train; ann_probability=0.9373073
XOTGUI:1303,XOTGUI_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic020197r,0.92490685,1,0.001702122,doi=10.1021/ic020197r; partition=train; ann_probability=0.92490685
XOTHAP:1304,XOTHAP_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic020197r,0.92826056,1,0.001704201,doi=10.1021/ic020197r; partition=train; ann_probability=0.92826056
XOVPUU:1305,XOVPUU_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic801631w,0.090532154,0,0.001746937,doi=10.1021/ic801631w; partition=train; ann_probability=0.090532154
XOVQAB:1306,XOVQAB_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic801631w,0.067695916,0,0.001748473,doi=10.1021/ic801631w; partition=train; ann_probability=0.067695916
XOVQEF:1307,XOVQEF_SL,solvent_removal_stability_binary,0,binary,train,10.1021/ic801631w,0.08672342,0,0.001747062,doi=10.1021/ic801631w; partition=train; ann_probability=0.08672342
XOVQIJ:1308,XOVQIJ_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic801631w,0.102109164,0,0.001753888,doi=10.1021/ic801631w; partition=train; ann_probability=0.102109164
XOVVEK:1309,XOVVEK_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg701164u,0.9376893,1,0.001713097,doi=10.1021/cg701164u; partition=train; ann_probability=0.9376893
XOVXAI:1310,XOVXAI_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg800329k,0.093571335,0,0.001724326,doi=10.1021/cg800329k; partition=train; ann_probability=0.093571335
XOVXEM:1311,XOVXEM_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg800329k,0.099422604,0,0.00172964,doi=10.1021/cg800329k; partition=train; ann_probability=0.099422604
XUJPEY:1312,XUJPEY_clean,solvent_removal_stability_binary,1,binary,train,10.1039/B902223F,0.9371793,1,0.001717142,doi=10.1039/B902223F; partition=train; ann_probability=0.9371793
XUJPIC:1313,XUJPIC_clean,solvent_removal_stability_binary,1,binary,train,10.1039/B902223F,0.93780494,1,0.001716964,doi=10.1039/B902223F; partition=train; ann_probability=0.93780494
XULCIR:1314,XULCIR_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b818498d,0.935295,1,0.016500118,doi=10.1039/b818498d; partition=train; ann_probability=0.935295
XUMSOP:1315,XUMSOP_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg401006d,0.15679458,0,0.012944616,doi=10.1021/cg401006d; partition=train; ann_probability=0.15679458
XUWVUG:1316,XUWVUG_clean_h,solvent_removal_stability_binary,1,binary,train,10.1039/b203763g,0.9377025,1,0.001734323,doi=10.1039/b203763g; partition=train; ann_probability=0.9377025
YANBAR03:1317,YANBAR03_clean,solvent_removal_stability_binary,0,binary,train,10.1002/ejic.201403077,0.15308514,0,0.008808285,doi=10.1002/ejic.201403077; partition=train; ann_probability=0.15308514
YAPRUE:1318,YAPRUE_charged,solvent_removal_stability_binary,1,binary,train,10.1021/ja208224f,0.94130707,1,0.001758615,doi=10.1021/ja208224f; partition=train; ann_probability=0.94130707
YARGAB:1319,YARGAB_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg201059d,0.1479117,0,0.001706132,doi=10.1021/cg201059d; partition=train; ann_probability=0.1479117
YARSAN:1320,YARSAN_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg200926z,0.16795278,0,0.001722809,doi=10.1021/cg200926z; partition=train; ann_probability=0.16795278
YARSIV:1321,YARSIV_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg200926z,0.094077826,0,0.001723844,doi=10.1021/cg200926z; partition=train; ann_probability=0.094077826
YARZEZ:1322,YARZEZ_clean,solvent_removal_stability_binary,0,binary,train,10.1021/acs.inorgchem.6b02508,0.1268776,0,0.001711018,doi=10.1021/acs.inorgchem.6b02508; partition=train; ann_probability=0.1268776
YARZEZ02:1323,YARZEZ02_clean,solvent_removal_stability_binary,0,binary,train,10.1021/acs.inorgchem.6b02508,0.123360336,0,0.001719557,doi=10.1021/acs.inorgchem.6b02508; partition=train; ann_probability=0.123360336
YARZEZ03:1324,YARZEZ03_clean,solvent_removal_stability_binary,0,binary,train,10.1021/acs.inorgchem.6b02508,0.11852133,0,0.001713348,doi=10.1021/acs.inorgchem.6b02508; partition=train; ann_probability=0.11852133
YASNAJ:1325,YASNAJ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg2012638,0.9213044,1,0.001710727,doi=10.1021/cg2012638; partition=train; ann_probability=0.9213044
YAVWUQ:1326,YAVWUQ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C7CE00661F,0.9354147,1,0.001723671,doi=10.1039/C7CE00661F; partition=train; ann_probability=0.9354147
YAZYEF:1327,YAZYEF_clean,solvent_removal_stability_binary,0,binary,train,10.1039/c2dt31090b,0.09106398,0,0.001731297,doi=10.1039/c2dt31090b; partition=train; ann_probability=0.09106398
YAZZEG:1328,YAZZEG_clean,solvent_removal_stability_binary,0,binary,train,10.1039/c2dt31090b,0.12038562,0,0.001729073,doi=10.1039/c2dt31090b; partition=train; ann_probability=0.12038562
YEGTAG:1329,YEGTAG_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic051925o,0.14114913,0,0.001740059,doi=10.1021/ic051925o; partition=train; ann_probability=0.14114913
YEGTEK:1330,YEGTEK_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic051925o,0.112232804,0,0.001730058,doi=10.1021/ic051925o; partition=train; ann_probability=0.112232804
YELYOE:1331,YELYOE_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic052099m,0.93129325,1,0.001716247,doi=10.1021/ic052099m; partition=train; ann_probability=0.93129325
YICREI:1332,YICREI_clean,solvent_removal_stability_binary,1,binary,train,10.1002/chem.200600730,0.93375075,1,0.001744247,doi=10.1002/chem.200600730; partition=train; ann_probability=0.93375075
YINCEF:1333,YINCEF_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41801D,0.9272438,1,0.023894117,doi=10.1039/C3CE41801D; partition=train; ann_probability=0.9272438
YINCIJ:1334,YINCIJ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41801D,0.92847776,1,0.001696824,doi=10.1039/C3CE41801D; partition=train; ann_probability=0.92847776
YINCOP:1335,YINCOP_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41801D,0.9361159,1,0.001696065,doi=10.1039/C3CE41801D; partition=train; ann_probability=0.9361159
YINCUV:1336,YINCUV_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41801D,0.9180882,1,0.001717006,doi=10.1039/C3CE41801D; partition=train; ann_probability=0.9180882
YIRHOY:1337,YIRHOY_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C3CC46503A,0.123919606,0,0.00175443,doi=10.1039/C3CC46503A; partition=train; ann_probability=0.123919606
YITHIU:1338,YITHIU_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41740A,0.931718,1,0.001693918,doi=10.1039/C3CE41740A; partition=train; ann_probability=0.931718
YITHIU01:1339,YITHIU01_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41740A,0.9239762,1,0.001712996,doi=10.1039/C3CE41740A; partition=train; ann_probability=0.9239762
YITHOA:1340,YITHOA_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41740A,0.9291309,1,0.001694341,doi=10.1039/C3CE41740A; partition=train; ann_probability=0.9291309
YITHOA01:1341,YITHOA01_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41740A,0.93993497,1,0.001703594,doi=10.1039/C3CE41740A; partition=train; ann_probability=0.93993497
YIXYUB:1342,YIXYUB_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4CE00045E,0.9265388,1,0.001718278,doi=10.1039/C4CE00045E; partition=train; ann_probability=0.9265388
YIXZEM:1343,YIXZEM_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4CE00045E,0.93238246,1,0.00171217,doi=10.1039/C4CE00045E; partition=train; ann_probability=0.93238246
YIZGEV:1344,YIZGEV_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cm403534b,0.097638965,0,0.127084136,doi=10.1021/cm403534b; partition=train; ann_probability=0.097638965
YIZGIZ:1345,YIZGIZ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cm403534b,0.9272659,1,0.00165509,doi=10.1021/cm403534b; partition=train; ann_probability=0.9272659
YIZGOF:1346,YIZGOF_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cm403534b,0.92607534,1,0.00165444,doi=10.1021/cm403534b; partition=train; ann_probability=0.92607534
YOBYAR:1347,YOBYAR_clean,solvent_removal_stability_binary,0,binary,train,10.1002/chem.201303434,0.112428665,0,0.001735836,doi=10.1002/chem.201303434; partition=train; ann_probability=0.112428665
YODWOF:1348,YODWOF_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C4CE00017J,0.08593398,0,0.003520378,doi=10.1039/C4CE00017J; partition=train; ann_probability=0.08593398
YORZAH:1349,YORZAH_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b814066a,0.92700493,1,0.001727409,doi=10.1039/b814066a; partition=train; ann_probability=0.92700493
YOYQOU:1350,YOYQOU_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg500833s,0.9109943,1,0.001704004,doi=10.1021/cg500833s; partition=train; ann_probability=0.9109943
YOYRAH:1351,YOYRAH_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg500833s,0.92396283,1,0.001702714,doi=10.1021/cg500833s; partition=train; ann_probability=0.92396283
YOYREL:1352,YOYREL_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg500833s,0.92463857,1,0.001702747,doi=10.1021/cg500833s; partition=train; ann_probability=0.92463857
YOYVAL:1353,YOYVAL_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg5010616,0.9526199,1,0.001688255,doi=10.1021/cg5010616; partition=train; ann_probability=0.9526199
YOYVEP01:1354,YOYVEP01_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg5010616,0.9320243,1,0.001667245,doi=10.1021/cg5010616; partition=train; ann_probability=0.9320243
YOYVOZ:1355,YOYVOZ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg5010616,0.9350372,1,0.001665458,doi=10.1021/cg5010616; partition=train; ann_probability=0.9350372
YOYVOZ01:1356,YOYVOZ01_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg5010616,0.9392323,1,0.001688906,doi=10.1021/cg5010616; partition=train; ann_probability=0.9392323
YOYWEQ:1357,YOYWEQ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg5010616,0.9349874,1,0.001665508,doi=10.1021/cg5010616; partition=train; ann_probability=0.9349874
YOYZET:1358,YOYZET_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg501332u,0.9299569,1,0.001727951,doi=10.1021/cg501332u; partition=train; ann_probability=0.9299569
YOZJEE:1359,YOZJEE_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg5010616,0.9412367,1,0.00168132,doi=10.1021/cg5010616; partition=train; ann_probability=0.9412367
YOZYUJ:1360,YOZYUJ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C5CE00083A,0.94136256,1,0.001704911,doi=10.1039/C5CE00083A; partition=train; ann_probability=0.94136256
YUDFEK:1361,YUDFEK_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C4QI00193A,0.103441685,0,0.001737654,doi=10.1039/C4QI00193A; partition=train; ann_probability=0.103441685
YUDFOU:1362,YUDFOU_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C4QI00193A,0.11003265,0,0.001733054,doi=10.1039/C4QI00193A; partition=train; ann_probability=0.11003265
YUMFUJ:1363,YUMFUJ_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5DT01065A,0.09539792,0,0.001722188,doi=10.1039/C5DT01065A; partition=train; ann_probability=0.09539792
YUNXAI:1364,YUNXAI_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5DT01875G,0.12838185,0,0.001729737,doi=10.1039/C5DT01875G; partition=train; ann_probability=0.12838185
YUPSIM:1365,YUPSIM_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic8020518,0.9357614,1,0.00173606,doi=10.1021/ic8020518; partition=train; ann_probability=0.9357614
YUQNAB:1366,YUQNAB_clean,solvent_removal_stability_binary,0,binary,train,10.1021/acs.cgd.5b01050,0.1013518,0,0.00174938,doi=10.1021/acs.cgd.5b01050; partition=train; ann_probability=0.1013518
YUWKEH:1367,YUWKEH_clean,solvent_removal_stability_binary,1,binary,train,10.1002/zaac.200900452,0.93483925,1,0.001705746,doi=10.1002/zaac.200900452; partition=train; ann_probability=0.93483925
YUWKIL:1368,YUWKIL_clean,solvent_removal_stability_binary,1,binary,train,10.1002/zaac.200900452,0.9424794,1,0.001704109,doi=10.1002/zaac.200900452; partition=train; ann_probability=0.9424794
ZEFVEN:1369,ZEFVEN_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2ce25859e,0.9357344,1,0.00172092,doi=10.1039/c2ce25859e; partition=train; ann_probability=0.9357344
ZEFVOX:1370,ZEFVOX_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2ce25859e,0.9398471,1,0.001720857,doi=10.1039/c2ce25859e; partition=train; ann_probability=0.9398471
ZELROZ:1371,ZELROZ_manual,solvent_removal_stability_binary,1,binary,train,10.1039/c2cc35565e,0.93082654,1,0.001749809,doi=10.1039/c2cc35565e; partition=train; ann_probability=0.93082654
ZETLER:1372,ZETLER_clean,solvent_removal_stability_binary,0,binary,train,10.1002/chem.201203267,0.21408445,0,0.036556586,doi=10.1002/chem.201203267; partition=train; ann_probability=0.21408445
ZEZFIV:1373,ZEZFIV_clean,solvent_removal_stability_binary,1,binary,train,10.1002/chem.201203080,0.9153575,1,0.001736392,doi=10.1002/chem.201203080; partition=train; ann_probability=0.9153575
ZIBRAD:1374,ZIBRAD_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ja00146a033,0.11124039,0,0.001721956,doi=10.1021/ja00146a033; partition=train; ann_probability=0.11124039
ZIJVOF:1375,ZIJVOF_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C3CE41111G,0.114047736,0,0.026504026,doi=10.1039/C3CE41111G; partition=train; ann_probability=0.114047736
ZIJVOF01:1376,ZIJVOF01_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C3CE41111G,0.1109876,0,0.001704792,doi=10.1039/C3CE41111G; partition=train; ann_probability=0.1109876
ZIJVOF02:1377,ZIJVOF02_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C3CE41111G,0.112348884,0,0.001705308,doi=10.1039/C3CE41111G; partition=train; ann_probability=0.112348884
ZIKCED:1378,ZIKCED_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE40858B,0.91034997,1,0.001720843,doi=10.1039/C3CE40858B; partition=train; ann_probability=0.91034997
ZINDAD:1379,ZINDAD_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CC44546A,0.90304756,1,0.001721627,doi=10.1039/C3CC44546A; partition=train; ann_probability=0.90304756
ZIQJEQ:1380,ZIQJEQ_clean,solvent_removal_stability_binary,0,binary,train,10.1002/asia.201301378,0.16327262,0,0.011068374,doi=10.1002/asia.201301378; partition=train; ann_probability=0.16327262
ZITWIK:1381,ZITWIK_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C3CC48581A,0.17258659,0,0.001708528,doi=10.1039/C3CC48581A; partition=train; ann_probability=0.17258659
ZOMKAP01:1382,ZOMKAP01_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acsami.5b06301,0.9253211,1,0.001683522,doi=10.1021/acsami.5b06301; partition=train; ann_probability=0.9253211
ZOMPAU01:1383,ZOMPAU01_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acsami.5b06301,0.9320042,1,0.001680906,doi=10.1021/acsami.5b06301; partition=train; ann_probability=0.9320042
ZOTKAW:1384,ZOTKAW_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT02048K,0.9236902,1,0.001703435,doi=10.1039/C4DT02048K; partition=train; ann_probability=0.9236902
ZOXTEN:1385,ZOXTEN_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT02047B,0.9380741,1,0.001682277,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.9380741
ZOXTIR:1386,ZOXTIR_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT02047B,0.9240389,1,0.001686307,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.9240389
ZOXTUD:1387,ZOXTUD_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT02047B,0.93254,1,0.00168646,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.93254
ZOXVEP:1388,ZOXVEP_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT02047B,0.92852557,1,0.0016884,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.92852557
ZOYKAB:1389,ZOYKAB_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic502664e,0.11673516,0,0.001710646,doi=10.1021/ic502664e; partition=train; ann_probability=0.11673516
ZOZKAC:1390,ZOZKAC_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic502664e,0.07847756,0,0.001708933,doi=10.1021/ic502664e; partition=train; ann_probability=0.07847756
ZOZKEG:1391,ZOZKEG_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic502664e,0.09259611,0,0.001719568,doi=10.1021/ic502664e; partition=train; ann_probability=0.09259611
ZUHSEC:1392,ZUHSEC_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C5CE00126A,0.9235953,1,0.001722084,doi=10.1039/C5CE00126A; partition=train; ann_probability=0.9235953
ZUTBIB:1393,ZUTBIB_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5RA12300C,0.17926478,0,0.0151721,doi=10.1039/C5RA12300C; partition=train; ann_probability=0.17926478
